Series;Time;Value
resizeimage_count.sum {category: iphoneapp};2018-06-28T08:00:00+09:00;15810
resizeimage_count.sum {category: iphoneapp};2018-06-28T09:00:00+09:00;13820
resizeimage_count.sum {category: iphoneapp};2018-06-28T10:00:00+09:00;14700
resizeimage_count.sum {category: iphoneapp};2018-06-28T11:00:00+09:00;13900
resizeimage_count.sum {category: iphoneapp};2018-06-28T12:00:00+09:00;19140
resizeimage_count.sum {category: iphoneapp};2018-06-28T13:00:00+09:00;15740
resizeimage_count.sum {category: iphoneapp};2018-06-28T14:00:00+09:00;15400
resizeimage_count.sum {category: iphoneapp};2018-06-28T15:00:00+09:00;15490
resizeimage_count.sum {category: iphoneapp};2018-06-28T16:00:00+09:00;16540
resizeimage_count.sum {category: iphoneapp};2018-06-28T17:00:00+09:00;17250
resizeimage_count.sum {category: iphoneapp};2018-06-28T18:00:00+09:00;18630
resizeimage_count.sum {category: iphoneapp};2018-06-28T19:00:00+09:00;22180
resizeimage_count.sum {category: iphoneapp};2018-06-28T20:00:00+09:00;33430
resizeimage_count.sum {category: iphoneapp};2018-06-28T21:00:00+09:00;33060
resizeimage_count.sum {category: iphoneapp};2018-06-28T22:00:00+09:00;32440
resizeimage_count.sum {category: iphoneapp};2018-06-28T23:00:00+09:00;27690
resizeimage_count.sum {category: iphoneapp};2018-06-29T00:00:00+09:00;20370
resizeimage_count.sum {category: iphoneapp};2018-06-29T01:00:00+09:00;18680
resizeimage_count.sum {category: iphoneapp};2018-06-29T02:00:00+09:00;10230
resizeimage_count.sum {category: iphoneapp};2018-06-29T03:00:00+09:00;5870
resizeimage_count.sum {category: iphoneapp};2018-06-29T04:00:00+09:00;4480
resizeimage_count.sum {category: iphoneapp};2018-06-29T05:00:00+09:00;6500
resizeimage_count.sum {category: iphoneapp};2018-06-29T06:00:00+09:00;11030
resizeimage_count.sum {category: iphoneapp};2018-06-29T07:00:00+09:00;16710
resizeimage_count.sum {category: iphoneapp};2018-06-29T08:00:00+09:00;15450
resizeimage_count.sum {category: iphoneapp};2018-06-29T09:00:00+09:00;13810
resizeimage_count.sum {category: iphoneapp};2018-06-29T10:00:00+09:00;13440
resizeimage_count.sum {category: iphoneapp};2018-06-29T11:00:00+09:00;15000
resizeimage_count.sum {category: iphoneapp};2018-06-29T12:00:00+09:00;17600
resizeimage_count.sum {category: iphoneapp};2018-06-29T13:00:00+09:00;13300
resizeimage_count.sum {category: iphoneapp};2018-06-29T14:00:00+09:00;15070
resizeimage_count.sum {category: iphoneapp};2018-06-29T15:00:00+09:00;15500
resizeimage_count.sum {category: iphoneapp};2018-06-29T16:00:00+09:00;16660
resizeimage_count.sum {category: iphoneapp};2018-06-29T17:00:00+09:00;15500
resizeimage_count.sum {category: iphoneapp};2018-06-29T18:00:00+09:00;19360
resizeimage_count.sum {category: iphoneapp};2018-06-29T19:00:00+09:00;21230
resizeimage_count.sum {category: iphoneapp};2018-06-29T20:00:00+09:00;25960
resizeimage_count.sum {category: iphoneapp};2018-06-29T21:00:00+09:00;30710
resizeimage_count.sum {category: iphoneapp};2018-06-29T22:00:00+09:00;29920
resizeimage_count.sum {category: iphoneapp};2018-06-29T23:00:00+09:00;29370
resizeimage_count.sum {category: iphoneapp};2018-06-30T00:00:00+09:00;23700
resizeimage_count.sum {category: iphoneapp};2018-06-30T01:00:00+09:00;16320
resizeimage_count.sum {category: iphoneapp};2018-06-30T02:00:00+09:00;10190
resizeimage_count.sum {category: iphoneapp};2018-06-30T03:00:00+09:00;6500
resizeimage_count.sum {category: iphoneapp};2018-06-30T04:00:00+09:00;4680
resizeimage_count.sum {category: iphoneapp};2018-06-30T05:00:00+09:00;7470
resizeimage_count.sum {category: iphoneapp};2018-06-30T06:00:00+09:00;11960
resizeimage_count.sum {category: iphoneapp};2018-06-30T07:00:00+09:00;24110
resizeimage_count.sum {category: iphoneapp};2018-06-30T08:00:00+09:00;23930
resizeimage_count.sum {category: iphoneapp};2018-06-30T09:00:00+09:00;18310
resizeimage_count.sum {category: iphoneapp};2018-06-30T10:00:00+09:00;22720
resizeimage_count.sum {category: iphoneapp};2018-06-30T11:00:00+09:00;19180
resizeimage_count.sum {category: iphoneapp};2018-06-30T12:00:00+09:00;18020
resizeimage_count.sum {category: iphoneapp};2018-06-30T13:00:00+09:00;22600
resizeimage_count.sum {category: iphoneapp};2018-06-30T14:00:00+09:00;21050
resizeimage_count.sum {category: iphoneapp};2018-06-30T15:00:00+09:00;21620
resizeimage_count.sum {category: iphoneapp};2018-06-30T16:00:00+09:00;21750
resizeimage_count.sum {category: iphoneapp};2018-06-30T17:00:00+09:00;21550
resizeimage_count.sum {category: iphoneapp};2018-06-30T18:00:00+09:00;22130
resizeimage_count.sum {category: iphoneapp};2018-06-30T19:00:00+09:00;25010
resizeimage_count.sum {category: iphoneapp};2018-06-30T20:00:00+09:00;33350
resizeimage_count.sum {category: iphoneapp};2018-06-30T21:00:00+09:00;34440
resizeimage_count.sum {category: iphoneapp};2018-06-30T22:00:00+09:00;33320
resizeimage_count.sum {category: iphoneapp};2018-06-30T23:00:00+09:00;31690
resizeimage_count.sum {category: iphoneapp};2018-07-01T00:00:00+09:00;24480
resizeimage_count.sum {category: iphoneapp};2018-07-01T01:00:00+09:00;20170
resizeimage_count.sum {category: iphoneapp};2018-07-01T02:00:00+09:00;13150
resizeimage_count.sum {category: iphoneapp};2018-07-01T03:00:00+09:00;8890
resizeimage_count.sum {category: iphoneapp};2018-07-01T04:00:00+09:00;5820
resizeimage_count.sum {category: iphoneapp};2018-07-01T05:00:00+09:00;7770
resizeimage_count.sum {category: iphoneapp};2018-07-01T06:00:00+09:00;12510
resizeimage_count.sum {category: iphoneapp};2018-07-01T07:00:00+09:00;19330
resizeimage_count.sum {category: iphoneapp};2018-07-01T08:00:00+09:00;20860
resizeimage_count.sum {category: iphoneapp};2018-07-01T09:00:00+09:00;23220
resizeimage_count.sum {category: iphoneapp};2018-07-01T10:00:00+09:00;20980
resizeimage_count.sum {category: iphoneapp};2018-07-01T11:00:00+09:00;20630
resizeimage_count.sum {category: iphoneapp};2018-07-01T12:00:00+09:00;19750
resizeimage_count.sum {category: iphoneapp};2018-07-01T13:00:00+09:00;20430
resizeimage_count.sum {category: iphoneapp};2018-07-01T14:00:00+09:00;24900
resizeimage_count.sum {category: iphoneapp};2018-07-01T15:00:00+09:00;22690
resizeimage_count.sum {category: iphoneapp};2018-07-01T16:00:00+09:00;26250
resizeimage_count.sum {category: iphoneapp};2018-07-01T17:00:00+09:00;25430
resizeimage_count.sum {category: iphoneapp};2018-07-01T18:00:00+09:00;27050
resizeimage_count.sum {category: iphoneapp};2018-07-01T19:00:00+09:00;26640
resizeimage_count.sum {category: iphoneapp};2018-07-01T20:00:00+09:00;34670
resizeimage_count.sum {category: iphoneapp};2018-07-01T21:00:00+09:00;39460
resizeimage_count.sum {category: iphoneapp};2018-07-01T22:00:00+09:00;42470
resizeimage_count.sum {category: iphoneapp};2018-07-01T23:00:00+09:00;34930
resizeimage_count.sum {category: iphoneapp};2018-07-02T00:00:00+09:00;26910
resizeimage_count.sum {category: iphoneapp};2018-07-02T01:00:00+09:00;14770
resizeimage_count.sum {category: iphoneapp};2018-07-02T02:00:00+09:00;8840
resizeimage_count.sum {category: iphoneapp};2018-07-02T03:00:00+09:00;6760
resizeimage_count.sum {category: iphoneapp};2018-07-02T04:00:00+09:00;4970
resizeimage_count.sum {category: iphoneapp};2018-07-02T05:00:00+09:00;5380
resizeimage_count.sum {category: iphoneapp};2018-07-02T06:00:00+09:00;11500
resizeimage_count.sum {category: iphoneapp};2018-07-02T07:00:00+09:00;15580
resizeimage_count.sum {category: iphoneapp};2018-07-02T08:00:00+09:00;14970
resizeimage_count.sum {category: iphoneapp};2018-07-02T09:00:00+09:00;14520
resizeimage_count.sum {category: iphoneapp};2018-07-02T10:00:00+09:00;15510
resizeimage_count.sum {category: iphoneapp};2018-07-02T11:00:00+09:00;12750
resizeimage_count.sum {category: iphoneapp};2018-07-02T12:00:00+09:00;20740
resizeimage_count.sum {category: iphoneapp};2018-07-02T13:00:00+09:00;14590
resizeimage_count.sum {category: iphoneapp};2018-07-02T14:00:00+09:00;14930
resizeimage_count.sum {category: iphoneapp};2018-07-02T15:00:00+09:00;16330
resizeimage_count.sum {category: iphoneapp};2018-07-02T16:00:00+09:00;17820
resizeimage_count.sum {category: iphoneapp};2018-07-02T17:00:00+09:00;17910
resizeimage_count.sum {category: iphoneapp};2018-07-02T18:00:00+09:00;21060
resizeimage_count.sum {category: iphoneapp};2018-07-02T19:00:00+09:00;21220
resizeimage_count.sum {category: iphoneapp};2018-07-02T20:00:00+09:00;35060
resizeimage_count.sum {category: iphoneapp};2018-07-02T21:00:00+09:00;35920
resizeimage_count.sum {category: iphoneapp};2018-07-02T22:00:00+09:00;38020
resizeimage_count.sum {category: iphoneapp};2018-07-02T23:00:00+09:00;30710
resizeimage_count.sum {category: iphoneapp};2018-07-03T00:00:00+09:00;20750
resizeimage_count.sum {category: iphoneapp};2018-07-03T01:00:00+09:00;15560
resizeimage_count.sum {category: iphoneapp};2018-07-03T02:00:00+09:00;8680
resizeimage_count.sum {category: iphoneapp};2018-07-03T03:00:00+09:00;7570
resizeimage_count.sum {category: iphoneapp};2018-07-03T04:00:00+09:00;4230
resizeimage_count.sum {category: iphoneapp};2018-07-03T05:00:00+09:00;9730
resizeimage_count.sum {category: iphoneapp};2018-07-03T06:00:00+09:00;10830
resizeimage_count.sum {category: iphoneapp};2018-07-03T07:00:00+09:00;16690
resizeimage_count.sum {category: iphoneapp};2018-07-03T08:00:00+09:00;19370
resizeimage_count.sum {category: iphoneapp};2018-07-03T09:00:00+09:00;14300
resizeimage_count.sum {category: iphoneapp};2018-07-03T10:00:00+09:00;12160
resizeimage_count.sum {category: iphoneapp};2018-07-03T11:00:00+09:00;14010
resizeimage_count.sum {category: iphoneapp};2018-07-03T12:00:00+09:00;18060
resizeimage_count.sum {category: iphoneapp};2018-07-03T13:00:00+09:00;15460
resizeimage_count.sum {category: iphoneapp};2018-07-03T14:00:00+09:00;14950
resizeimage_count.sum {category: iphoneapp};2018-07-03T15:00:00+09:00;15140
resizeimage_count.sum {category: iphoneapp};2018-07-03T16:00:00+09:00;15750
resizeimage_count.sum {category: iphoneapp};2018-07-03T17:00:00+09:00;17060
resizeimage_count.sum {category: iphoneapp};2018-07-03T18:00:00+09:00;19120
resizeimage_count.sum {category: iphoneapp};2018-07-03T19:00:00+09:00;25440
resizeimage_count.sum {category: iphoneapp};2018-07-03T20:00:00+09:00;30540
resizeimage_count.sum {category: iphoneapp};2018-07-03T21:00:00+09:00;33240
resizeimage_count.sum {category: iphoneapp};2018-07-03T22:00:00+09:00;32760
resizeimage_count.sum {category: iphoneapp};2018-07-03T23:00:00+09:00;30870
resizeimage_count.sum {category: iphoneapp};2018-07-04T00:00:00+09:00;20930
resizeimage_count.sum {category: iphoneapp};2018-07-04T01:00:00+09:00;14280
resizeimage_count.sum {category: iphoneapp};2018-07-04T02:00:00+09:00;9250
resizeimage_count.sum {category: iphoneapp};2018-07-04T03:00:00+09:00;6400
resizeimage_count.sum {category: iphoneapp};2018-07-04T04:00:00+09:00;4200
resizeimage_count.sum {category: iphoneapp};2018-07-04T05:00:00+09:00;6670
resizeimage_count.sum {category: iphoneapp};2018-07-04T06:00:00+09:00;11090
resizeimage_count.sum {category: iphoneapp};2018-07-04T07:00:00+09:00;20920
resizeimage_count.sum {category: iphoneapp};2018-07-04T08:00:00+09:00;17710
resizeimage_count.sum {category: iphoneapp};2018-07-04T09:00:00+09:00;11160
resizeimage_count.sum {category: iphoneapp};2018-07-04T10:00:00+09:00;12650
resizeimage_count.sum {category: iphoneapp};2018-07-04T11:00:00+09:00;15250
resizeimage_count.sum {category: iphoneapp};2018-07-04T12:00:00+09:00;18850
resizeimage_count.sum {category: iphoneapp};2018-07-04T13:00:00+09:00;15600
resizeimage_count.sum {category: iphoneapp};2018-07-04T14:00:00+09:00;15400
resizeimage_count.sum {category: iphoneapp};2018-07-04T15:00:00+09:00;14970
resizeimage_count.sum {category: iphoneapp};2018-07-04T16:00:00+09:00;16170
resizeimage_count.sum {category: iphoneapp};2018-07-04T17:00:00+09:00;18780
resizeimage_count.sum {category: iphoneapp};2018-07-04T18:00:00+09:00;19660
resizeimage_count.sum {category: iphoneapp};2018-07-04T19:00:00+09:00;21650
resizeimage_count.sum {category: iphoneapp};2018-07-04T20:00:00+09:00;31090
resizeimage_count.sum {category: iphoneapp};2018-07-04T21:00:00+09:00;37190
resizeimage_count.sum {category: iphoneapp};2018-07-04T22:00:00+09:00;37360
resizeimage_count.sum {category: iphoneapp};2018-07-04T23:00:00+09:00;33670
resizeimage_count.sum {category: iphoneapp};2018-07-05T00:00:00+09:00;22450
resizeimage_count.sum {category: iphoneapp};2018-07-05T01:00:00+09:00;15860
resizeimage_count.sum {category: iphoneapp};2018-07-05T02:00:00+09:00;8770
resizeimage_count.sum {category: iphoneapp};2018-07-05T03:00:00+09:00;6360
resizeimage_count.sum {category: iphoneapp};2018-07-05T04:00:00+09:00;4850
resizeimage_count.sum {category: iphoneapp};2018-07-05T05:00:00+09:00;6670
resizeimage_count.sum {category: iphoneapp};2018-07-05T06:00:00+09:00;10870
resizeimage_count.sum {category: iphoneapp};2018-07-05T07:00:00+09:00;23170
resizeimage_count.sum {category: iphoneapp};2018-07-05T08:00:00+09:00;23740
resizeimage_count.sum {category: iphoneapp};2018-07-05T09:00:00+09:00;13180
resizeimage_count.sum {category: iphoneapp};2018-07-05T10:00:00+09:00;13820
resizeimage_count.sum {category: iphoneapp};2018-07-05T11:00:00+09:00;13840
resizeimage_count.sum {category: iphoneapp};2018-07-05T12:00:00+09:00;18070
resizeimage_count.sum {category: iphoneapp};2018-07-05T13:00:00+09:00;15590
resizeimage_count.sum {category: iphoneapp};2018-07-05T14:00:00+09:00;14590
resizeimage_count.sum {category: iphoneapp};2018-07-05T15:00:00+09:00;17450
resizeimage_count.sum {category: iphoneapp};2018-07-05T16:00:00+09:00;16790
resizeimage_count.sum {category: iphoneapp};2018-07-05T17:00:00+09:00;15920
resizeimage_count.sum {category: iphoneapp};2018-07-05T18:00:00+09:00;19040
resizeimage_count.sum {category: iphoneapp};2018-07-05T19:00:00+09:00;22320
resizeimage_count.sum {category: iphoneapp};2018-07-05T20:00:00+09:00;31940
resizeimage_count.sum {category: iphoneapp};2018-07-05T21:00:00+09:00;33120
resizeimage_count.sum {category: iphoneapp};2018-07-05T22:00:00+09:00;36700
resizeimage_count.sum {category: iphoneapp};2018-07-05T23:00:00+09:00;31070
resizeimage_count.sum {category: iphoneapp};2018-07-06T00:00:00+09:00;25970
resizeimage_count.sum {category: iphoneapp};2018-07-06T01:00:00+09:00;13970
resizeimage_count.sum {category: iphoneapp};2018-07-06T02:00:00+09:00;11380
resizeimage_count.sum {category: iphoneapp};2018-07-06T03:00:00+09:00;6480
resizeimage_count.sum {category: iphoneapp};2018-07-06T04:00:00+09:00;5810
resizeimage_count.sum {category: iphoneapp};2018-07-06T05:00:00+09:00;6450
resizeimage_count.sum {category: iphoneapp};2018-07-06T06:00:00+09:00;11110
resizeimage_count.sum {category: iphoneapp};2018-07-06T07:00:00+09:00;18770
resizeimage_count.sum {category: iphoneapp};2018-07-06T08:00:00+09:00;20070
resizeimage_count.sum {category: iphoneapp};2018-07-06T09:00:00+09:00;13630
resizeimage_count.sum {category: iphoneapp};2018-07-06T10:00:00+09:00;14200
resizeimage_count.sum {category: iphoneapp};2018-07-06T11:00:00+09:00;16110
resizeimage_count.sum {category: iphoneapp};2018-07-06T12:00:00+09:00;18810
resizeimage_count.sum {category: iphoneapp};2018-07-06T13:00:00+09:00;14310
resizeimage_count.sum {category: iphoneapp};2018-07-06T14:00:00+09:00;13990
resizeimage_count.sum {category: iphoneapp};2018-07-06T15:00:00+09:00;16820
resizeimage_count.sum {category: iphoneapp};2018-07-06T16:00:00+09:00;15440
resizeimage_count.sum {category: iphoneapp};2018-07-06T17:00:00+09:00;17100
resizeimage_count.sum {category: iphoneapp};2018-07-06T18:00:00+09:00;18770
resizeimage_count.sum {category: iphoneapp};2018-07-06T19:00:00+09:00;22510
resizeimage_count.sum {category: iphoneapp};2018-07-06T20:00:00+09:00;27630
resizeimage_count.sum {category: iphoneapp};2018-07-06T21:00:00+09:00;31220
resizeimage_count.sum {category: iphoneapp};2018-07-06T22:00:00+09:00;32390
resizeimage_count.sum {category: iphoneapp};2018-07-06T23:00:00+09:00;30180
resizeimage_count.sum {category: iphoneapp};2018-07-07T00:00:00+09:00;20910
resizeimage_count.sum {category: iphoneapp};2018-07-07T01:00:00+09:00;16670
resizeimage_count.sum {category: iphoneapp};2018-07-07T02:00:00+09:00;9910
resizeimage_count.sum {category: iphoneapp};2018-07-07T03:00:00+09:00;6130
resizeimage_count.sum {category: iphoneapp};2018-07-07T04:00:00+09:00;4850
resizeimage_count.sum {category: iphoneapp};2018-07-07T05:00:00+09:00;7570
resizeimage_count.sum {category: iphoneapp};2018-07-07T06:00:00+09:00;10420
resizeimage_count.sum {category: iphoneapp};2018-07-07T07:00:00+09:00;15330
resizeimage_count.sum {category: iphoneapp};2018-07-07T08:00:00+09:00;25360
resizeimage_count.sum {category: iphoneapp};2018-07-07T09:00:00+09:00;18080
resizeimage_count.sum {category: iphoneapp};2018-07-07T10:00:00+09:00;15980
resizeimage_count.sum {category: iphoneapp};2018-07-07T11:00:00+09:00;19190
resizeimage_count.sum {category: iphoneapp};2018-07-07T12:00:00+09:00;21050
resizeimage_count.sum {category: iphoneapp};2018-07-07T13:00:00+09:00;22460
resizeimage_count.sum {category: iphoneapp};2018-07-07T14:00:00+09:00;20720
resizeimage_count.sum {category: iphoneapp};2018-07-07T15:00:00+09:00;19290
resizeimage_count.sum {category: iphoneapp};2018-07-07T16:00:00+09:00;22580
resizeimage_count.sum {category: iphoneapp};2018-07-07T17:00:00+09:00;23650
resizeimage_count.sum {category: iphoneapp};2018-07-07T18:00:00+09:00;20680
resizeimage_count.sum {category: iphoneapp};2018-07-07T19:00:00+09:00;21600
resizeimage_count.sum {category: iphoneapp};2018-07-07T20:00:00+09:00;28630
resizeimage_count.sum {category: iphoneapp};2018-07-07T21:00:00+09:00;36800
resizeimage_count.sum {category: iphoneapp};2018-07-07T22:00:00+09:00;35420
resizeimage_count.sum {category: iphoneapp};2018-07-07T23:00:00+09:00;33070
resizeimage_count.sum {category: iphoneapp};2018-07-08T00:00:00+09:00;27520
resizeimage_count.sum {category: iphoneapp};2018-07-08T01:00:00+09:00;18900
resizeimage_count.sum {category: iphoneapp};2018-07-08T02:00:00+09:00;11850
resizeimage_count.sum {category: iphoneapp};2018-07-08T03:00:00+09:00;7440
resizeimage_count.sum {category: iphoneapp};2018-07-08T04:00:00+09:00;5210
resizeimage_count.sum {category: iphoneapp};2018-07-08T05:00:00+09:00;7130
resizeimage_count.sum {category: iphoneapp};2018-07-08T06:00:00+09:00;9490
resizeimage_count.sum {category: iphoneapp};2018-07-08T07:00:00+09:00;15210
resizeimage_count.sum {category: iphoneapp};2018-07-08T08:00:00+09:00;27020
resizeimage_count.sum {category: iphoneapp};2018-07-08T09:00:00+09:00;23700
resizeimage_count.sum {category: iphoneapp};2018-07-08T10:00:00+09:00;21490
resizeimage_count.sum {category: iphoneapp};2018-07-08T11:00:00+09:00;22010
resizeimage_count.sum {category: iphoneapp};2018-07-08T12:00:00+09:00;21390
